0.00    0.00            -112407.568801     -112436.702088     -112436.702088

0.00    0.04            -112407.568801     -112440.970624     -112440.970625

0.00    0.08            -112407.568801     -112441.296532     -112441.296532

0.00    0.12            -112407.568801     -112441.532979      -112441.53298

0.00    0.16            -112407.568801     -112441.659378     -112441.659378

0.00    0.20            -112407.568801     -112441.569313     -112441.569314

0.00    0.24            -112407.568801     -112439.980015     -112439.980016

0.00    0.28            -112407.568801     -112440.113672     -112440.113673

0.00    0.3            -112407.568801      -112440.14734      -112440.14734

0.00    0.32            -112407.568801     -112440.161346     -112440.161347

0.00    0.38            -112407.568801     -112441.729447     -112441.729448

0.00    0.42            -112407.568801     -112442.649865     -112442.649866

0.00    0.46            -112407.568801     -112443.367432     -112443.367433

0.00    0.50            -112407.568801     -112443.985033     -112443.985033

0.00    0.54            -112407.568801     -112444.449712     -112444.449713

0.00    0.58            -112407.568801     -112444.784042     -112444.784042

0.00    0.62            -112407.568801     -112444.981838     -112444.981838

0.00    0.66            -112407.568801      -112445.04839      -112445.04839

0.00    0.70            -112407.568801     -112444.987081     -112444.987082

0.00    0.74            -112407.568801     -112444.817475     -112444.817475

0.00    0.78            -112407.568801     -112444.547376     -112444.547377

0.00    0.82            -112407.568801     -112444.155121     -112444.155121

0.00    0.86            -112407.568801      -112443.61224     -112443.612241

0.00    0.90            -112407.568801     -112442.971035     -112442.971036

0.00    0.94            -112407.568801     -112442.098454     -112442.098454

0.00    0.98            -112407.568801      -112441.04369     -112441.043693

0.00    1.00            -112407.568801     -112436.702088     -112436.702088

0.04    0.00            -112407.568801     -112441.022925     -112441.022925

0.04    0.04              -112407.5688     -112441.548082     -112441.548082

0.04    0.08            -112407.568801     -112441.875276     -112441.875277

0.04    0.12            -112407.568801     -112442.136804     -112442.136807

0.04    0.16            -112407.568801     -112442.197659     -112442.197662

0.04    0.20            -112407.568801     -112442.143835     -112442.143838

0.04    0.24            -112407.568801     -112441.946025     -112441.946026

0.04    0.28            -112407.568801     -112441.671593     -112441.671593

0.04    0.3            -112407.568801      -112441.44433     -112441.444332

0.04    0.32            -112407.568801     -112441.215877     -112441.215877

0.04    0.38            -112407.568801     -112441.709332     -112441.709333

0.04    0.42            -112407.568801      -112442.63347     -112442.633471

0.04    0.46            -112407.568801     -112443.406383     -112443.406384

0.04    0.50            -112407.568801     -112444.029311     -112444.029311

0.04    0.54            -112407.568801     -112444.436967     -112444.436968

0.04    0.58            -112407.568801     -112444.773489     -112444.773489

