0.00  0.00     -100323.790438507  -100332.205960096  -100332.205960096
 
0.00  0.03      -100323.79043829  -100332.377698518  -100332.377698518
 
0.00  0.06       -100323.7904384  -100332.570372499  -100332.570372499
 
0.00  0.09     -100323.790438392   -100332.75660719   -100332.75660719
 
0.00  0.12     -100323.790438394  -100332.923655947  -100332.923655947
 
0.00  0.15     -100323.790438393  -100333.064898009  -100333.064898009
 
0.00  0.18     -100323.790438299  -100333.177497197  -100333.177497197
 
0.00  0.21     -100323.790438359  -100333.261557701  -100333.261557701
 
0.00  0.24     -100323.790438352  -100333.319477866  -100333.319477866
 
0.00  0.27     -100323.790438479  -100333.355235097  -100333.355235097
 
0.00  0.3     -100323.790438167  -100333.373587285  -100333.373587285
 
0.00  0.33     -100323.790438325  -100333.379311695  -100333.379311695
 
0.00  0.36     -100323.790438207  -100333.376658604  -100333.376658604
 
0.00  0.39     -100323.790438389  -100333.369131624  -100333.369131624
 
0.00  0.42     -100323.790438212  -100333.359562302  -100333.359562302
 
0.00  0.45     -100323.790438369  -100333.350288119  -100333.350288119
 
0.00  0.51     -100323.790438412  -100333.340171786  -100333.340171786
 
0.00  0.54     -100323.790438216  -100333.341973437  -100333.341973437
 
0.00  0.57     -100323.790438255  -100333.348825552  -100333.348825552
 
0.00  0.6     -100323.790438167  -100333.359585037  -100333.359585037
 
0.00  0.63     -100323.790438254  -100333.371311188  -100333.371311188
 
0.00  0.66     -100323.790438173  -100333.378808924  -100333.378808924
 
0.00  0.69     -100323.790438271  -100333.375295356  -100333.375295356
 
0.00  0.72     -100323.790438286  -100333.354437498  -100333.354437498
 
0.00  0.75     -100323.790438384  -100333.312129148  -100333.312129148
 
0.00  0.78      -100323.79043819  -100333.246743282  -100333.246743282
 
0.00  0.81     -100323.790438363  -100333.158303505  -100333.158303505
 
0.00  0.84      -100323.79043818  -100333.047581234  -100333.047581234
 
0.00  0.87     -100323.790438369   -100332.91571246   -100332.91571246
 
0.00  0.9     -100323.790438324  -100332.764488912  -100332.764488912
 
0.00  0.93     -100323.790438375  -100332.597220619  -100332.597220619
 
0.00  0.96     -100323.790438381  -100332.420780415  -100332.420780415
 
0.00  0.99      -100323.79043848  -100332.253859891  -100332.253859891
 
0.00  1.00     -100323.790438507  -100332.205960096  -100332.205960096
 
0.04  0.00     -100323.790438327  -100332.330076317  -100332.330076317
 
0.04  0.03     -100323.790438504  -100332.421326138  -100332.421326138
 
0.04  0.06     -100323.790438368  -100332.596398012  -100332.596398012
 
0.04  0.09     -100323.790438462  -100332.775256753  -100332.775256753
 
0.04  0.12     -100323.790438468  -100332.937554462  -100332.937554462
 
0.04  0.15     -100323.790438394   -100333.07508566   -100333.07508566
 
0.04  0.18      -100323.79043833  -100333.184566913  -100333.184566913
 
0.04  0.21     -100323.790438376  -100333.265979937  -100333.265979937
 
0.04  0.24     -100323.790438325  -100333.321683894  -100333.321683894
 
0.04  0.27     -100323.790438374  -100333.355616664  -100333.355616664
 
0.04  0.3     -100323.790438305  -100333.372466742  -100333.372466742
 
0.04  0.33     -100323.790438337  -100333.376944129  -100333.376944129
 
0.04  0.36     -100323.790438273  -100333.373276281  -100333.373276281
 
0.04  0.39     -100323.790438482  -100333.364986181  -100333.364986181
 
0.04  0.42      -100323.79043823  -100333.354945793  -100333.354945792
 
0.04  0.45      -100323.79043835  -100333.345518273  -100333.345518273
 
0.04  0.48     -100323.790438245  -100333.338662162  -100333.338662162
 
0.04  0.51     -100323.790438364   -100333.33590444   -100333.33590444
 
0.04  0.54      -100323.79043827  -100333.338133762  -100333.338133762
 
0.04  0.57     -100323.790438281  -100333.345305896  -100333.345305896
 
0.04  0.6     -100323.790438337  -100333.356178479  -100333.356178479
 
0.04  0.63     -100323.790438376  -100333.367991239  -100333.367991239
 
0.04  0.66     -100323.790438337  -100333.376044919  -100333.376044919
 
0.04  0.69     -100323.790438316  -100333.373955573  -100333.373955573
 
0.04  0.72     -100323.790438303  -100333.355335245  -100333.355335245
 
0.04  0.75     -100323.790438415  -100333.315735425  -100333.315735425
 
0.04  0.78     -100323.790438303  -100333.253283893  -100333.253283893
 
0.04  0.81     -100323.790438323  -100333.168010315  -100333.168010315
 
0.04  0.84     -100323.790438324   -100333.06090554   -100333.06090554
 
0.04  0.87     -100323.790438457  -100332.933555484  -100332.933555484
 
0.04  0.9     -100323.790438309  -100332.788670059  -100332.788670059
 
0.04  0.93     -100323.790438475  -100332.631868669  -100332.631868669
 
0.04  0.96      -100323.79043821  -100332.476848915  -100332.476848915
 
0.04  0.99      -100323.79043847  -100332.353866438  -100332.353866438
 
0.04  1.00     -100323.790438327  -100332.330076317  -100332.330076317
 
0.08  0.00     -100323.790438507  -100332.468803912  -100332.468803912
 
0.08  0.03     -100323.790438397  -100332.519826768  -100332.519826768
 
0.08  0.06     -100323.790438488  -100332.654988426  -100332.654988426
 
0.08  0.09     -100323.790438322  -100332.814199574  -100332.814199574
 
0.08  0.12       -100323.7904384   -100332.96488114   -100332.96488114
 
0.08  0.15      -100323.79043832  -100333.094310552  -100333.094310552
 
0.08  0.18     -100323.790438318  -100333.197560986  -100333.197560986
 
0.08  0.21     -100323.790438187  -100333.273895124  -100333.273895124
 
0.08  0.24     -100323.790438312  -100333.325304163  -100333.325304163
 
0.08  0.27     -100323.790438238  -100333.355468809  -100333.355468809
 
0.08  0.3     -100323.790438349  -100333.368853889  -100333.368853889
 
0.08  0.33     -100323.790438165  -100333.370006266  -100333.370006266
 
0.08  0.36       -100323.7904383  -100333.363091995  -100333.363091995
 
0.08  0.39     -100323.790438303  -100333.351688949  -100333.351688949
 
0.08  0.42     -100323.790438367  -100333.338806269  -100333.338806269
 
0.08  0.45     -100323.790438302  -100333.326983769  -100333.326983769
 
0.08  0.48     -100323.790438233  -100333.318362804  -100333.318362804
 
0.08  0.51     -100323.790438429    -100333.3146278    -100333.3146278
 
0.08  0.54     -100323.790438265  -100333.316772719  -100333.316772719
 
0.08  0.57     -100323.790438319  -100333.324790016  -100333.324790016
 
0.08  0.6     -100323.790438297  -100333.337449474  -100333.337449474
 
0.08  0.63     -100323.790438251  -100333.352091293  -100333.352091293
 
0.08  0.66     -100323.790438333  -100333.364193669  -100333.364193669
 
0.08  0.69     -100323.790438166  -100333.367368374  -100333.367368374
 
0.08  0.72     -100323.790438266  -100333.354927936  -100333.354927936
 
0.08  0.75     -100323.790438215  -100333.322103965  -100333.322103965
 
0.08  0.78     -100323.790438294  -100333.266964611  -100333.266964611
 
0.08  0.81     -100323.790438269  -100333.189809221  -100333.189809221
 
0.08  0.84     -100323.790438256  -100333.092184416  -100333.092184416
 
0.08  0.87     -100323.790438357  -100332.976589358  -100332.976589358
 
0.08  0.9     -100323.790438416   -100332.84722134   -100332.84722134
 
0.08  0.93      -100323.79043831  -100332.711760738  -100332.711760738
 
0.08  0.96     -100323.790438336  -100332.581758741  -100332.581758741
 
0.08  0.99     -100323.790438327  -100332.492161952  -100332.492161952
 
0.08  1.00     -100323.790438507  -100332.468803912  -100332.468803912
 
0.12  0.00     -100323.790438377  -100332.608305253  -100332.608305253
 
0.12  0.03     -100323.790438433    -100332.6371159    -100332.6371159
 
0.12  0.06     -100323.790438402  -100332.736366322  -100332.736366323
 
0.12  0.09     -100323.790438468  -100332.869173255  -100332.869173255
 
0.12  0.12     -100323.790438371  -100333.003125345  -100333.003125345
 
0.12  0.15     -100323.790438497  -100333.120944078  -100333.120944078
 
0.12  0.18      -100323.79043836  -100333.215360116  -100333.215360116
 
0.12  0.21     -100323.790438387  -100333.284500743  -100333.284500744
 
0.12  0.24     -100323.790438256  -100333.329726781  -100333.329726781
 
0.12  0.27     -100323.790438318  -100333.354279039  -100333.354279039
 
0.12  0.3     -100323.790438291  -100333.362275301  -100333.362275301
 
0.12  0.33     -100323.790438268  -100333.358028805  -100333.358028805
 
0.12  0.36     -100323.790438275  -100333.345625928  -100333.345625928
 
0.12  0.39     -100323.790438323  -100333.328749896  -100333.328749896
 
0.12  0.42      -100323.79043828  -100333.310650742  -100333.310650742
 
0.12  0.45     -100323.790438306  -100333.294192665  -100333.294192665
 
