0.00  0.00     -99555.4221698293  -99571.6153498146  -99571.6153498146
 
0.00  0.03        -99555.4221696  -99577.1406039401  -99577.1406039401
 
0.00  0.06     -99555.4221696696  -99577.6706700742  -99577.6706700741
 
0.00  0.09     -99555.4221696791  -99578.1667050356  -99578.1667050356
 
0.00  0.12     -99555.4221697162  -99578.6371181508  -99578.6371181508
 
0.00  0.15     -99555.4221696059   -99579.088237506   -99579.088237506
 
0.00  0.18     -99555.4221696736  -99579.5149923218  -99579.5149923218
 
0.00  0.21      -99555.422169499  -99579.9031831136  -99579.9031831137
 
0.00  0.24     -99555.4221695964  -99580.2318920778  -99580.2318920778
 
0.00  0.27     -99555.4221695728   -99580.481387808   -99580.481387808
 
0.00  0.3     -99555.4221695518  -99580.6389022179  -99580.6389022179
 
0.00  0.33     -99555.4221695991  -99580.6988680402  -99580.6988680403
 
0.00  0.36     -99555.4221697274  -99580.6623623218  -99580.6623623217
 
0.00  0.39     -99555.4221695949  -99580.5376717999     -99580.5376718
 
0.00  0.42     -99555.4221698908  -99580.3424351813  -99580.3424351813
 
0.00  0.45     -99555.4221698259  -99580.1072059719  -99580.1072059719
 
0.00  0.48     -99555.4221697424  -99580.0268581414  -99580.0268581414
 
0.00  0.51     -99555.4221699187  -99580.1775470107  -99580.1775470108
 
0.00  0.54     -99555.4221698861  -99580.3308617165  -99580.3308617165
 
0.00  0.57     -99555.4221697789  -99580.4664595578  -99580.4664595578
 
0.00  0.6     -99555.4221696692  -99580.5779877433  -99580.5779877433
 
0.00  0.63     -99555.4221695266   -99580.658703906   -99580.658703906
 
0.00  0.66     -99555.4221694887  -99580.6976460387  -99580.6976460387
 
0.00  0.69     -99555.4221694349  -99580.6829673055  -99580.6829673055
 
0.00  0.72     -99555.4221693385  -99580.6053174031  -99580.6053174031
 
0.00  0.75     -99555.4221695277  -99580.4576457283  -99580.4576457284
 
0.00  0.78     -99555.4221693276  -99580.2345261312  -99580.2345261312
 
0.00  0.81      -99555.422169357  -99579.9321694438  -99579.9321694438
 
0.00  0.84      -99555.422169309  -99579.5487619293  -99579.5487619292
 
0.00  0.87       -99555.42216946  -99579.0851867159  -99579.0851867158
 
0.00  0.9     -99555.4221696748  -99578.5469344404  -99578.5469344404
 
0.00  0.93      -99555.422169562  -99577.9469668392  -99577.9469668392
 
0.00  0.96     -99555.4221696456  -99577.3001892928  -99577.3001892927
 
0.00  0.99      -99555.422169803  -99576.6160115569   -99576.616011557
 
0.00  1.00     -99555.4221698293  -99571.6153498146  -99571.6153498146
 
0.04  0.00     -99555.4221696268  -99577.0846010168  -99577.0846010168
 
0.04  0.03     -99555.4221696496  -99577.2200852555  -99577.2200852556
 
0.04  0.06     -99555.4221698257  -99577.7331367956  -99577.7331367956
 
