x  	  y  	  stackinginfo
      0.0000000000	      0.0000000000	3
      2.2109869130	      1.1910409284	2
      4.4204643684	      2.3822467592	2
      6.6270230337	      3.5743280797	2
      8.8298871555	      4.7682029112	2
     11.0289891194	      5.9649577831	2
     13.2247772593	      7.1656808580	4
     15.4178715601	      8.3712468458	4
     17.6087610373	      9.5821588121	4
     19.7976863840	     10.7985125032	0
     21.9847025643	     12.0200704859	0
     24.1698088403	     13.2463832079	0
     26.3530440889	     14.4768995162	0
     28.5345178331	     15.7110431511	0
     30.7143983723	     16.9482571824	0
     32.8928872389	     18.1880259673	0
     35.0701968149	     19.4298829735	0
     37.2465361196	     20.6734101569	0
     39.4221040317	     21.9182325884	0
     41.5970876709	     23.1640106882	0
     43.7716638909	     24.4104315198	0
     45.9460024269	     25.6571999665	0
     48.1202697678	     26.9040302585	0
     50.2946331520	     28.1506381785	0
     52.4692642600	     29.3967342543	0
     54.6443421468	     30.6420183750	0
     56.8200549204	     31.8861764245	0
     58.9965996695	     33.1288795759	0
     61.1741801366	     34.3697869686	0
     63.3530012921	     35.6085530212	0
     65.5332591064	     36.8448421205	0
     67.7151251378	     38.0783521979	0
     69.8987268553	     39.3088462749	0
     72.0841254705	     40.5361894758	0
     74.2712946191	     41.7603863317	0
     76.4601045719	     42.9816106849	0
     78.6503167802	     44.2002197895	0
     80.8415921609	     45.4167458277	0
     83.0335139175	     46.6318623855	0
     85.2256221945	     47.8463293285	0
     87.4174550467	     49.0609245199	3
     89.6085889314	     50.2763735884	3
     91.7986722533	     51.4932892199	3
     93.9874471102	     52.7121293889	1
     96.1747569225	     53.9331798621	1
     98.3605405851	     55.1565609073	1
    100.5448165192	     56.3822527961	1
    102.7276624007	     57.6101304531	1
    104.9091959703	     58.8399970504	1
    107.0895581286	     60.0716131274	1
    109.2688999248	     61.3047194187	1
    111.4473748911	     62.5390508723	1
    113.6251362185	     63.7743424813	1
    115.8023373470	     65.0103289927	1
    117.9791346746	     66.2467410192	1
    120.1556910981	     67.4832997780	1
    122.3321792902	     68.7197121672	1
    124.5087838972	     69.9556675357	1
    126.6857018928	     71.1908370330	1
    128.8631401659	     72.4248759475	1
    131.0413086034	     73.6574295268	1
    133.2204059337	     74.8881427359	1
    135.4005966387	     76.1166723466	1
    137.5819820862	     77.3426977164	1
    139.7645802307	     78.5659281633	1
    141.9483432809	     79.7861107845	1
    144.1332425268	     81.0030501525	1
    146.3194086901	     82.2166488476	1
    148.5072463500	     83.4269581500	1
    150.6974128498	     84.6342064014	1
    152.8906185068	     85.8387738144	5
    155.0873203816	     87.0411082820	5
    157.2874572773	     88.2416119556	5
    159.4903621255	     89.4405623519	2
    161.6949078693	     90.6381369381	2
    163.8998588440	     91.8345437801	2
    166.1042647313	     93.0301884397	2
    168.3076629851	     94.2257825078	2
    170.5100073160	     95.4223279659	2
    172.7114277606	     96.6209643732	2
    174.9119886532	     97.8227258186	2
    177.1115776638	     99.0283093401	2
    179.3099701808	    100.2379524244	2
    181.5069838896	    101.4514482424	2
    183.7025964641	    102.6682581759	2
    185.8969660643	    103.8876564853	2
    188.0903782092	    105.1088589240	4
    190.2831683680	    106.3311216916	4
    192.4756521351	    107.5538174399	4
    194.6680732987	    108.7764894971	4
    196.8605713696	    109.9988776847	0
    199.0531630423	    111.2209254029	0
    201.2457421448	    112.4427645221	0
    203.4380988662	    113.6646771043	0
    205.6299527965	    114.8870448193	0
    207.8209925376	    116.1102954886	0
    210.0109148339	    117.3348526346	0
    212.1994575091	    118.5610918290	0
    214.3864225465	    119.7893070600	0
    216.5716879672	    121.0196897746	0
    218.7552092749	    122.2523216339	0
    220.9370127450	    123.4871796309	0
    223.1171835704	    124.7241501172	0
    225.2958518813	    125.9630473159	0
    227.4731791113	    127.2036321951	0
    229.6493462515	    128.4456289639	0
    231.8245450579	    129.6887376153	0
    233.9989729596	    130.9326412399	0
    236.1728305651	    132.1770092278	0
    238.3463208140	    133.4214982029	0
    240.5196495604	    134.6657511094	0
    242.6930273887	    135.9093947735	0
    244.8666722906	    137.1520366445	0
    247.0408126568	    138.3932618363	0
    249.2156898809	    139.6326320735	0
    251.3915596238	    140.8696886252	0
    253.5686904189	    142.1039618234	0
    255.7473579656	    143.3349900204	0
    257.9278331881	    144.5623501431	0
    260.1103626311	    145.7856995202	0
    262.2951417678	    147.0048241706	0
    264.4822848397	    148.2196839009	0
    266.6717980081	    149.4304423758	0
    268.8635634502	    150.6374735073	3
    271.0573388790	    151.8413429063	3
    273.2527718509	    153.0427695806	3
    275.4494248080	    154.2425748905	1
    277.6468061887	    155.4416250583	1
    279.8444033640	    156.6407752698	1
    282.0417129049	    157.8408252662	1
    284.2382638411	    159.0424939756	1
    286.4336336524	    160.2464104355	1
    288.6274633667	    161.4531094030	1
    290.8194729483	    162.6630291134	1
    293.0094717400	    163.8765148448	1
    295.1973610887	    165.0938197386	1
    297.3831296225	    166.3150934152	1
    299.5668433633	    167.5403616921	1
    301.7486334481	    168.7695108079	1
    303.9286836561	    170.0022872328	1
    306.1072184810	    171.2383155508	1
    308.2844917283	    172.4771292885	1
    310.4607760566	    173.7182055825	1
    312.6363542904	    174.9609954752	1
    314.8115132113	    176.2049453421	1
    316.9865398699	    177.4495093970	1
    319.1617201392	    178.6941549501	1
    321.3373388359	    179.9383624591	1
    323.5136806566	    181.1816225759	1
    325.6910312108	    182.4234322814	1
    327.8696775603	    183.6632918963	1
    330.0499077599	    184.9007043925	5
    332.2320088624	    186.1351781404	5
    334.4162626542	    187.3662342838	5
    336.6029381477	    188.5934206277	5
    338.7922797407	    189.8163351743	5
    340.9844904239	    191.0346622395	2
    343.1797083151	    192.2482215709	2
    345.3779709892	    193.4570277080	2
    347.5791665141	    194.6613436361	2
    349.7829790318	    195.8617061637	2
    351.9888481354	    197.0589139983	2
    354.1959688228	    198.2539901107	2
    356.4033516142	    199.4481356454	2
    358.6099428683	    200.6426709932	2
    360.8147717438	    201.8389494708	2
    363.0170700221	    203.0382449407	2
    365.2163309149	    204.2416252967	2
    367.4123053757	    205.4498404572	4
    369.6049583774	    206.6632670083	4
    371.7944107871	    207.8819290721	4
    373.9808846118	    209.1055766925	0
    376.1646609043	    210.3337808525	0
    378.3460499927	    211.5660145541	0
    380.5253707591	    212.8017108197	0
    382.7029379952	    214.0402990553	0
    384.8790559413	    215.2812250546	0
    387.0540158467	    216.5239599797	0
    389.2280960516	    217.7680023146	0
    391.4015637632	    219.0128755116	0
    393.5746779749	    220.2581233064	0
    395.7476929827	    221.5033042965	0
    397.9208618709	    222.7479872137	0
    400.0944392470	    223.9917482498	0
    402.2686825012	    225.2341716390	0
    404.4438509737	    226.4748543127	0
    406.6202025688	    227.7134146198	0
    408.7979875986	    228.9495037359	0
    410.9774402790	    230.1828171785	0
    413.1587694486	    231.4131031728	0
    415.3421507580	    232.6401659793	0
    417.5277219940	    233.8638658901	0
    419.7155805999	    235.0841220447	0
